"","State","County","Year","annual_median_income","prevalence_asthma_adults_age_adjusted","COPD_deaths_age_adjusted","percent_educ","percent_female","percent_no_leisure","percent_nonwhite","percent_obesity","percent_poverty","smoking_crude"
"5651","Virginia","Buchanan",2019,36881,11.3,133.1,68.4,49.5,37,4.7,38,21.7,26.8
"5652","Virginia","Buckingham",2018,45889,10.3,48.3,77.9,44.7,30,36.8,40.5,20.2,24.4
"5653","Virginia","Buckingham",2019,47202,10.4,42.9,79,44.9,34,36.8,40.6,16.8,22.6
"5654","Virginia","Buena Vista",2018,43390,10.5,50.5,82.5,53.6,29.9,9.9,35.9,15.2,23.7
"5655","Virginia","Buena Vista",2019,44752,11.2,33.9,78.6,53.3,34.6,9.5,37.1,17.2,23.1
"5656","Virginia","Campbell",2018,51525,9.5,52.4,86,51.4,26.2,18.1,38.4,11.3,20
"5657","Virginia","Campbell",2019,48984,9.9,50.2,82.9,51.4,28.9,18.5,35.5,10.8,19.2
"5658","Virginia","Caroline",2018,67335,9.5,45.7,85.6,50.5,25.3,32.7,37,9.7,19.6
"5659","Virginia","Caroline",2019,64647,10,58.7,81.6,50.5,29.3,32.9,34.6,9.6,19.1
"5660","Virginia","Carroll",2018,41517,9.7,89.5,80.8,50.6,27,2.6,36.2,15.7,21.7
"5661","Virginia","Carroll",2019,45698,10,87.5,78.4,50.4,32.2,2.8,33.9,13.9,21.2
"5662","Virginia","Charles City",2018,56872,10.9,52.1,78.6,51.2,29.1,56.1,37.9,12.3,21.6
"5663","Virginia","Charles City",2019,56465,11,46.6,78,51.2,32.4,55.1,38.6,12.5,20.8
"5664","Virginia","Charlotte",2018,41382,10.7,51.6,83.9,50.5,31.6,30.5,37,19.3,23
"5665","Virginia","Charlotte",2019,43001,11.2,54.1,82.7,50.4,34.7,30.2,39.7,19.3,22.8
"5666","Virginia","Charlottesville",2018,56997,9.4,45.2,90.9,51.5,23.2,29.3,31.2,23.1,17.2
"5667","Virginia","Charlottesville",2019,58717,9.6,30,79.8,51.5,27.4,29.2,33.5,22.1,16.2
"5668","Virginia","Chesapeake",2018,78846,9.4,57.1,92.2,51.2,23.9,38.3,32.7,8.5,16.9
"5669","Virginia","Chesapeake",2019,77361,9.7,56.5,85.4,51.1,26.9,38.5,35.7,8.3,16.1
"5670","Virginia","Chesterfield",2018,80734,8.9,53.9,92.1,51.8,22.4,31.6,33.4,7.6,15.1
"5671","Virginia","Chesterfield",2019,81641,9.2,58,82.7,51.9,26.6,31.9,35.6,6.6,14.5
"5672","Virginia","Clarke",2018,84021,9,47.4,88.7,50.2,22.5,9.3,30.1,6.5,17
"5673","Virginia","Clarke",2019,85567,9.1,53.9,84,50.4,25.3,9.2,31.9,6.3,15.8
"5674","Virginia","Colonial Heights",2018,56800,9.6,57.2,90.9,54.1,25.1,24.1,35.7,10,19.3
"5675","Virginia","Colonial Heights",2019,57688,9.9,63.3,85.2,53.9,28.8,24.2,34.8,9.4,17.3
"5676","Virginia","Covington",2018,40504,9.9,118.2,86.3,52.3,27.8,17.6,34,15.4,22
"5677","Virginia","Covington",2019,41842,10.3,100.9,85.4,52,31,17.9,34.5,14.5,20.8
"5678","Virginia","Craig",2018,50858,9.1,60.7,92.5,50.3,23.8,1.9,31.1,11.9,18.6
"5679","Virginia","Craig",2019,53319,9.3,57.9,86.9,50.1,25.9,2,31,11.2,17.2
"5680","Virginia","Culpeper",2018,72111,9.2,47.6,85.2,50.1,25.4,20.7,34.4,8.7,19.5
"5681","Virginia","Culpeper",2019,79739,9.4,63.6,80.9,50.2,28.6,20.8,31.7,9.2,17.1
"5682","Virginia","Cumberland",2018,46300,10.3,54.2,81,51.9,28.5,34.1,38.4,15.7,21.6
"5683","Virginia","Cumberland",2019,52005,10.7,63.8,82.8,51.8,32.6,34.2,37.5,13.8,20.2
"5684","Virginia","Danville",2018,36015,11.1,68.8,82,54.1,31.3,54.9,38.6,25.6,21.3
"5685","Virginia","Danville",2019,36073,11.6,59.9,79,54,36.2,55.4,43.2,23.5,21.6
"5686","Virginia","Dickenson",2018,35047,10.6,133,75.5,49.3,32.3,1.7,37.5,25.2,26.7
"5687","Virginia","Dickenson",2019,37161,10.9,123.9,75.9,49,35.6,1.8,36.2,24.2,24.3
"5688","Virginia","Dinwiddie",2018,57257,10.1,57.7,83.6,51.1,27.1,35.4,38,12.5,20.9
"5689","Virginia","Dinwiddie",2019,58474,10.3,62.9,81,50.9,31.3,35.1,35.9,10.7,20.8
"5690","Virginia","Emporia",2018,36908,12,NA,77.6,53.8,36.6,68.7,42.9,20.7,24.8
"5691","Virginia","Emporia",2019,38631,12.2,64.6,77.9,54.1,41.6,69.1,45.7,20.5,23.4
"5692","Virginia","Essex",2018,50785,10.4,54.9,82.8,53.2,28.8,43.1,35.4,13.7,19.9
"5693","Virginia","Essex",2019,53538,10.9,51.3,79.6,53.3,35.6,42.9,40.1,16.2,20.8
"5694","Virginia","Fairfax",2018,122035,7.1,27.8,92.1,50.4,16.9,35.3,21.8,6.1,11.3
"5695","Virginia","Fairfax",2019,127898,7.7,26.2,79.4,50.4,20.7,35.7,24.2,6,10.6
"5696","Virginia","Fairfax City",2018,105532,7.5,17.4,93,50.8,19,29.5,25.2,7.6,11.5
"5697","Virginia","Fairfax City",2019,106430,7.6,20.1,80.1,51,23.2,30,27.3,7.1,10.9
"5698","Virginia","Falls Church",2018,137551,7.3,18.8,98.8,50.7,14.3,19.7,23.8,3.6,9.3
"5699","Virginia","Falls Church",2019,137849,7.7,20.5,84.7,50.8,17.4,20.4,27.5,3.5,8.8
"5700","Virginia","Fauquier",2018,93462,8.5,38,92.2,50.5,21.3,12.9,29.2,6.1,15.6
"5701","Virginia","Fauquier",2019,103827,8.8,48.1,84,50.6,24,13.1,31.9,6.1,14.4
"5702","Virginia","Floyd",2018,48315,9.5,62.6,85.5,49.9,25.2,4.4,31.3,12.3,19.7
"5703","Virginia","Floyd",2019,52277,9.8,59.4,83.2,49.8,28.3,4.4,30.4,11.4,18.8
"5704","Virginia","Fluvanna",2018,73463,9.2,49.3,91,54.4,21.5,19.1,33.2,6.9,15.4
"5705","Virginia","Fluvanna",2019,75089,9.5,45.5,84.9,54.1,23.4,19.4,31.4,7.3,15.5
"5706","Virginia","Franklin",2018,53522,9.7,54.3,87,50.8,26,10.4,35.1,15.3,20.2
"5707","Virginia","Franklin",2019,61878,9.8,49.8,84,50.8,30.1,10.5,37.6,11.5,19.2
"5708","Virginia","Franklin City",2018,37327,11.2,53.2,82.8,54.8,31.1,61.5,40.1,18.3,21.1
"5709","Virginia","Franklin City",2019,45433,11.4,38.4,85.5,54.4,35.1,60.7,42.3,19.2,20.5
"5710","Virginia","Frederick",2018,77684,8.8,67.6,88.6,50.1,21.9,9.3,32.1,7,17.2
"5711","Virginia","Frederick",2019,83672,9,74.6,83.6,50.1,25.9,9.5,32.6,6.5,16.2
"5712","Virginia","Fredericksburg",2018,58448,9.3,43.9,89.7,53.5,23,32.7,33.5,14.5,16.7
"5713","Virginia","Fredericksburg",2019,62121,9.6,59.6,79.9,53.5,27.5,32.6,34.4,16.9,15.7
"5714","Virginia","Galax",2018,36571,10.8,82.4,71.4,53.7,33.2,11.2,38.1,21.7,24.9
"5715","Virginia","Galax",2019,37229,10.9,103.9,75.6,53.3,37.4,11.1,38.3,19,23
"5716","Virginia","Giles",2018,50591,9.4,84.2,88.2,50.7,26.5,3.6,32.9,12.4,20.6
"5717","Virginia","Giles",2019,53111,9.8,90.2,86.1,50.6,28.4,3.7,34.3,11.4,19.6
"5718","Virginia","Gloucester",2018,70938,9.1,53.1,89.1,50.9,22.7,12.4,30.3,9.1,18.6
"5719","Virginia","Gloucester",2019,71715,9.3,43.1,85.5,50.9,27.2,12.3,29.1,8.6,17.1
"5720","Virginia","Goochland",2018,89331,8.9,53.6,90.9,51,21.2,19.7,30.1,6.7,15.5
"5721","Virginia","Goochland",2019,100444,9.3,54.2,81.9,50.9,23.7,19.6,31.8,6.2,14.5
"5722","Virginia","Grayson",2018,37550,10,92.5,82.1,48.5,29,7.3,38.7,18.4,22.9
"5723","Virginia","Grayson",2019,41312,10.3,92.9,79,48.5,33.5,7.5,35.6,18.8,22.1
"5724","Virginia","Greene",2018,67498,9.3,46.4,86.4,51.1,24.4,12.1,32.9,8.1,19.7
"5725","Virginia","Greene",2019,73345,9.7,42.3,81.2,51.1,27.7,12.6,33.9,7.6,18.1
"5726","Virginia","Greensville",2018,43533,10.4,65.8,76,37,33.8,61.8,40.6,26.7,26.5
"5727","Virginia","Greensville",2019,47315,10.2,59.3,77.9,37,35,62.3,39.8,24.5,23.6
"5728","Virginia","Halifax",2018,43096,10.3,57,81.9,52.1,29.3,38.8,36.1,14.5,21.2
"5729","Virginia","Halifax",2019,42619,10.8,55.8,79.4,52.1,32.9,38.8,37.3,17.1,20
"5730","Virginia","Hampton",2018,54763,10,56.7,91.2,51.9,25.8,58.5,36.1,15.4,18.4
"5731","Virginia","Hampton",2019,55816,10.3,58.5,87.3,52,30.3,58.8,40.4,13.8,18.4
"5732","Virginia","Hanover",2018,91028,8.6,53.2,93.1,51,20.2,13.8,26.9,5.2,15.6
"5733","Virginia","Hanover",2019,90824,9.1,54.6,83,51,22.6,14.1,34.2,5.1,14.9
"5734","Virginia","Harrisonburg",2018,42640,9.5,52.6,84.1,52.1,28,17.7,35.3,28,19
"5735","Virginia","Harrisonburg",2019,48189,9.6,39.5,76.2,52,32.9,18,37.6,24.9,16.7
"5736","Virginia","Henrico",2018,68581,8.9,50.1,91.5,52.6,22.5,42.7,31.9,9,16
"5737","Virginia","Henrico",2019,68975,9.3,54.7,81.5,52.5,24.6,43.2,29.7,8.7,14.3
"5738","Virginia","Henry",2018,36471,10.5,70,78.8,51.9,32.2,25.7,36.8,20,23.2
"5739","Virginia","Henry",2019,41908,10.7,67.2,78.7,51.8,36.2,25.8,38.9,14.6,21.1
"5740","Virginia","Highland",2018,45089,9.4,61.2,86.9,50,24.8,2,33.5,12.7,18.5
"5741","Virginia","Highland",2019,45917,9.5,61.7,83.4,50.3,27.8,2.4,32.5,12.4,17
"5742","Virginia","Hopewell",2018,42568,10.8,56.1,81.5,53.6,32.2,48.9,42.1,19.7,23.3
"5743","Virginia","Hopewell",2019,38293,11.2,56,78.3,53.6,37.4,49.8,39.1,19.3,23.4
"5744","Virginia","Isle of Wight",2018,72993,9.5,52.9,87.5,51.1,24.5,27.3,38.6,9.2,17.8
"5745","Virginia","Isle of Wight",2019,78749,9.7,51.9,83.3,51,27.9,27.2,34,9.1,17.8
"5746","Virginia","James City",2018,86541,8.6,52.9,95,51.7,18.9,19.7,28.2,7,12.9
"5747","Virginia","James City",2019,92773,8.7,51.4,84.3,51.7,22.1,19.7,31.4,5.8,12
"5748","Virginia","King and Queen",2018,51124,9.9,52.6,86,49.3,28.5,31.7,38.6,12.2,20.8
"5749","Virginia","King and Queen",2019,54185,9.8,42.1,82.9,48.8,30.4,31.3,36.7,11.7,18.5
"5750","Virginia","King George",2018,86619,8.8,47.3,93.5,49.3,22.3,22.1,31,6.8,16.8
"5751","Virginia","King George",2019,85657,9,56.3,84,49.3,24.3,22.2,34.2,5.9,15.9
"5752","Virginia","King William",2018,68724,9.5,49.1,89.8,51,25.3,20.6,34.8,7.3,19.5
"5753","Virginia","King William",2019,73035,9.7,65.3,88.8,50.9,27.5,20.6,34.1,6.9,18.3
"5754","Virginia","Lancaster",2018,52814,9.8,60.1,88.9,52.6,24,31.5,31.4,12.3,15.5
"5755","Virginia","Lancaster",2019,55072,10,52.8,85.7,52.5,28.1,31.4,34.8,13.3,14.9
"5756","Virginia","Lee",2018,34796,10.4,126.7,75.7,48,31.6,5.3,36,24.8,26.4
"5757","Virginia","Lee",2019,35878,10.6,124.1,75.4,47.9,35.6,5.5,38.4,27.1,24.3
"5758","Virginia","Lexington",2018,48726,9.5,54.2,90,43.4,26.2,14.7,34.8,23.8,17.1
"5759","Virginia","Lexington",2019,54204,9.8,39.4,75.4,43.4,29.3,14.5,35,22.9,15
"5760","Virginia","Loudoun",2018,140382,7.4,31.6,93.5,50.4,17.8,32.5,22.6,3.6,11.9
"5761","Virginia","Loudoun",2019,151806,7.5,31.3,78.3,50.3,20.6,33.3,25.8,3.1,10.3
"5762","Virginia","Louisa",2018,63714,9.7,46.9,84.2,50.5,25.3,19.4,37,11.3,20.5
"5763","Virginia","Louisa",2019,64135,10.2,56.9,80.4,50.6,30.6,19.1,34.7,9.5,19
"5764","Virginia","Lunenburg",2018,41421,10.4,71.2,77.6,47,31.8,37.1,41.7,18.2,24
"5765","Virginia","Lunenburg",2019,44860,10.4,66.2,77.7,47,34,37.2,40.8,19.2,22.3
"5766","Virginia","Lynchburg",2018,43200,9.9,51.6,88.9,53.2,26.1,33.9,34,20.8,18.2
"5767","Virginia","Lynchburg",2019,50612,10.5,47.4,81.5,53.1,29.2,33.8,35.2,16.8,17
"5768","Virginia","Madison",2018,60450,9.6,58.4,87,51.7,27,12.8,34.3,10.1,20.2
"5769","Virginia","Madison",2019,66397,9.8,64.4,79.9,51.5,28.6,12.9,32.8,9.3,18.8
"5770","Virginia","Manassas",2018,79141,8.6,39.4,82.9,49.7,26,26.8,31.2,8.4,17.1
"5771","Virginia","Manassas",2019,84405,8.6,49.9,76.5,49.8,29.1,27.3,32.8,7.4,15.4
"5772","Virginia","Manassas Park",2018,77032,8.4,39.4,80.2,48.7,27.1,32.6,31.2,7,17.7
"5773","Virginia","Manassas Park",2019,83145,8.3,49.9,76.4,48.7,29.4,32.9,33.6,6.3,15.2
"5774","Virginia","Martinsville",2018,33892,11,58.1,82.8,53.7,30.6,51.6,38.7,24.7,21.8
"5775","Virginia","Martinsville",2019,37814,11.2,62.4,79,53.4,34.7,51.4,40.1,19.5,20.8
"5776","Virginia","Mathews",2018,61764,9.1,64.5,90.6,51.7,22.4,11.9,29.1,9.3,16.7
"5777","Virginia","Mathews",2019,69112,9.5,57.1,84.9,51.6,26.2,11.9,32.3,8.8,15.5
"5778","Virginia","Mecklenburg",2018,44832,10.6,54.2,80.6,51.4,31.3,37.7,38.5,18.7,22
"5779","Virginia","Mecklenburg",2019,43128,10.9,64.7,77.9,51.4,34.3,37.8,42.5,17.3,20
"5780","Virginia","Middlesex",2018,54871,9.6,72.1,86,51.1,24.8,20,32.6,12.7,17.3
"5781","Virginia","Middlesex",2019,58834,9.9,53.3,84.6,50.8,28.7,19.7,34.5,13.8,17.6
"5782","Virginia","Montgomery",2018,52538,9.3,62.9,92.5,48.2,21.6,13.4,32.4,24.1,16.1
"5783","Virginia","Montgomery",2019,58740,9.3,62.5,84.3,48.3,26.4,13.5,31.8,20.5,15.9
"5784","Virginia","Nelson",2018,56690,9.4,52.5,85.6,51.6,24.8,14.9,33.3,12.3,17.9
"5785","Virginia","Nelson",2019,55804,9.7,44.5,79.7,51.7,28.8,14.9,33.2,11.8,17.7
"5786","Virginia","New Kent",2018,90858,8.8,51.5,92.8,49,22.4,18.8,32.5,5.2,17.6
"5787","Virginia","New Kent",2019,102619,9.2,47.5,87.5,49.1,25.4,19.1,32.1,5,17.3
"5788","Virginia","Newport News",2018,50283,10.3,56.5,90.1,51.7,26.9,51.3,38.3,15.2,19.4
"5789","Virginia","Newport News",2019,53022,10.4,57.5,86.5,51.7,31.1,51.6,39.4,15.1,18.2
"5790","Virginia","Norfolk",2018,48519,9.9,57.7,87.7,47.9,25.6,50.9,38.4,19.7,20.6
"5791","Virginia","Norfolk",2019,52437,9.6,57.1,82.2,47.9,28.5,50.8,36.2,19,18.2
"5792","Virginia","Northampton",2018,43157,10.3,54.4,82.2,52.2,28.8,37.5,42.9,18.8,19.7
"5793","Virginia","Northampton",2019,45235,10.4,55.4,78,51.9,32.9,37,38.6,18.1,18.1
"5794","Virginia","Northumberland",2018,55418,9.6,65.9,90.6,51,24.2,27.2,28.3,14.8,16.6
"5795","Virginia","Northumberland",2019,60385,9.8,61.4,85.6,51,28.6,27.5,32.9,12.7,15
"5796","Virginia","Norton",2018,34442,10.4,142.3,80.8,53.5,28.7,10.5,34.6,20.8,23.7
"5797","Virginia","Norton",2019,38062,10.5,89.1,80.2,52.8,32.4,10.6,34.9,19.3,21.6
"5798","Virginia","Nottoway",2018,46368,10.4,75.9,78.2,45.9,31.9,42.6,36.8,22.4,24.2
"5799","Virginia","Nottoway",2019,45913,10.3,81.2,78.7,45.8,36.3,42.7,38.9,21.5,21.9
"5800","Virginia","Orange",2018,63681,9.4,52.1,88.4,51.4,25.1,17.9,32.3,9.4,19.4
"5801","Virginia","Orange",2019,71691,9.7,53.5,82.8,51.2,27.4,17.9,33.2,9.7,17.9
"5802","Virginia","Page",2018,49073,9.9,56.6,81.4,50.7,28.5,4.3,35.4,13.9,23.2
"5803","Virginia","Page",2019,52877,10.2,53.6,79.4,50.7,32.4,4.5,35.1,11.3,21.9
"5804","Virginia","Patrick",2018,42862,10.1,72.5,79.4,50.5,29.1,7.5,36.9,15.5,22.5
"5805","Virginia","Patrick",2019,43568,10.1,65.2,78.6,50.3,30.2,7.5,33.3,15.5,20.2
"5806","Virginia","Petersburg",2018,37049,11.9,56.5,81,54.3,34.8,82.4,44.2,24.1,22.9
"5807","Virginia","Petersburg",2019,40240,11.9,63.8,79.4,54.4,35.9,82,44.6,21.6,21.4
"5808","Virginia","Pittsylvania",2018,44710,10.3,59.2,82,50.6,30.2,23.9,36.4,16.4,21.1
"5809","Virginia","Pittsylvania",2019,51682,10.6,59.9,80.6,50.7,32.3,23.8,38.5,15.1,21
"5810","Virginia","Poquoson",2018,96057,8.4,56.9,96,50,19.2,6.3,29,5.1,14.7
"5811","Virginia","Poquoson",2019,98217,8.8,63.1,86.7,49.9,23.2,6.7,31.4,5.3,14.5
"5812","Virginia","Portsmouth",2018,47343,10.3,65.3,87.5,52,29.1,59.8,43.3,19.2,20.9
"5813","Virginia","Portsmouth",2019,50411,11,65.1,84.9,52,33.1,60,36.6,18.5,20.3
"5814","Virginia","Powhatan",2018,88475,8.8,54.7,90.2,48.2,21.8,12.1,30.7,6.9,17.7
"5815","Virginia","Powhatan",2019,94293,9.3,51.8,82.4,48.3,25,12.1,31.9,5.4,16.4
"5816","Virginia","Prince Edward",2018,48450,10,76.8,86.7,49.9,28.5,37,36.2,20,19.4
"5817","Virginia","Prince Edward",2019,44586,10.5,67.6,80.8,49.8,30.9,36.8,37.1,20.6,18.1
"5818","Virginia","Prince George",2018,68133,9.1,57.1,90,46.2,24.4,39.2,34.5,8.9,18.5
"5819","Virginia","Prince George",2019,74518,9.4,60.3,85.1,46.2,28.4,39.5,39.1,8.3,18.8
"5820","Virginia","Prince William",2018,106200,8.7,26.5,88.5,50,22.6,37.4,34.3,6.4,14.8
"5821","Virginia","Prince William",2019,106208,8.3,32.3,78.7,50,26.6,37.8,29.7,6.1,13.7
"5822","Virginia","Pulaski",2018,50834,9.5,69.6,86.2,49.9,26.4,7.6,34,14.6,20.9
"5823","Virginia","Pulaski",2019,54086,9.7,78.2,83.4,49.8,29.6,7.7,34.5,14.6,19.4
"5824","Virginia","Radford",2018,39254,10.1,75.7,90,53.2,26.9,14.3,35.5,30.4,19.3
"5825","Virginia","Radford",2019,41530,10.7,77.3,85.4,53,32.1,14.2,35.9,30.5,18
"5826","Virginia","Rappahannock",2018,71035,9,54.7,89,50.6,21.1,7.9,30.2,8.7,15.9
"5827","Virginia","Rappahannock",2019,79086,9.3,69.1,80.5,50.5,26,7.7,32.2,8.5,15
"5828","Virginia","Richmond",2018,49399,9.6,55.7,82.4,43.7,29.5,33.1,37.2,15.9,21.9
"5829","Virginia","Richmond",2019,49758,9.8,45.9,75.9,43.7,34,33.2,36,17.8,20.6
"5830","Virginia","Richmond City",2018,48747,10.7,51.8,85,52.6,26.4,53.2,34,22.3,20.5
"5831","Virginia","Richmond City",2019,50949,10.6,53.3,75.8,52.6,29.5,52.4,34.1,19.2,17.8
"5832","Virginia","Roanoke",2018,68734,8.7,61.4,92.2,51.9,23.3,11.8,30.3,6.7,16.4
"5833","Virginia","Roanoke",2019,71742,8.9,55.8,84.2,51.9,25.8,12.1,28.8,6.5,14.7
"5834","Virginia","Roanoke City",2018,42715,10.1,64.5,85.5,52.2,26.7,36.8,35.9,20.2,22.1
"5835","Virginia","Roanoke City",2019,45534,10.5,57.9,82.1,52.5,32.4,37.1,36.2,19.5,22
"5836","Virginia","Rockbridge",2018,53413,9.6,59.7,86.5,50.7,26,6.3,33.9,12,19.4
"5837","Virginia","Rockbridge",2019,58501,9.9,57.5,81.3,50.6,28,6.6,32.7,11.5,18.3
"5838","Virginia","Rockingham",2018,61375,9.2,53.9,83.5,50.8,24.8,5.6,33.9,8.7,18.2
"5839","Virginia","Rockingham",2019,67242,9.5,45.8,78.8,50.9,28.6,5.9,34.1,8.1,17.2
"5840","Virginia","Russell",2018,38966,10.2,107.9,79.3,51.1,30.2,2.5,33.7,21.5,24.4
"5841","Virginia","Russell",2019,40345,10.6,109,78.7,51.1,33.9,2.4,37.5,20,23.9
"5842","Virginia","Salem",2018,57274,9.1,64.5,89.6,52.5,23.9,12.1,35,9.7,17.1
"5843","Virginia","Salem",2019,54888,9.6,57.9,83.5,52.4,26.3,12.2,32.7,9.4,16.7
"5844","Virginia","Scott",2018,40161,9.9,95,81.2,49.8,28.4,2.2,34.2,18.5,22.9
"5845","Virginia","Scott",2019,41288,10.4,90.7,79.6,49.8,31.4,2.4,36.4,14.8,21
"5846","Virginia","Shenandoah",2018,55283,9.2,58.3,86.9,50.9,25,6.1,33.1,10.4,19.5
"5847","Virginia","Shenandoah",2019,59087,9.4,64.2,82.5,50.9,29.4,6.4,34.6,10.3,17.9
"5848","Virginia","Smyth",2018,40972,10,93.2,83.1,50.9,29.6,4.1,32.4,20.4,23.2
"5849","Virginia","Smyth",2019,41964,10.5,106,81.5,51.1,31.2,4.2,39,16.5,22.3
"5850","Virginia","Southampton",2018,52741,9.9,53.8,84,47.9,26.7,37.9,37.4,14.7,20.5
"5851","Virginia","Southampton",2019,62327,10.2,52.2,81.4,48.2,31.5,38,39.7,13.3,19.2
"5852","Virginia","Spotsylvania",2018,86695,9.2,51,90.2,50.9,23.2,24.1,34.2,7.5,17.3
"5853","Virginia","Spotsylvania",2019,90262,9.1,66.1,83.3,50.8,27.7,24.7,33,6.6,15.8
"5854","Virginia","Stafford",2018,108421,8.5,45,93.7,49.6,19.4,28.5,30.5,5.4,14.4
"5855","Virginia","Stafford",2019,109090,8.6,57.4,83.8,49.4,24.1,29.3,32.6,5.4,13.7
"5856","Virginia","Staunton",2018,47319,9.5,64.2,89.3,54.1,24,16.8,30.6,12.3,18
"5857","Virginia","Staunton",2019,54296,9.8,70.5,84.1,54,26.5,16.9,32.9,11.3,16.9
"5858","Virginia","Suffolk",2018,69753,9.7,61.3,88.8,51.6,24.8,47.8,36.6,10.9,18.5
"5859","Virginia","Suffolk",2019,77847,10.1,64.4,84.1,51.5,29,48.2,35.4,9.8,17.4
"5860","Virginia","Surry",2018,54663,10.3,50.8,86.4,50.6,27.6,45.4,37.5,12.9,20.3
"5861","Virginia","Surry",2019,59069,10.6,49,80.4,50.4,32.7,45.1,38.4,11.9,19.2
"5862","Virginia","Sussex",2018,43031,10.3,58.2,75.9,40.7,31.6,59.5,39.6,22.9,24.4
"5863","Virginia","Sussex",2019,45134,10.2,55.5,78.7,40.4,34.4,59,41.6,21.6,21.6
"5864","Virginia","Tazewell",2018,42074,10,113.6,81.2,50.4,29.8,5.4,39.4,18.2,24.2
"5865","Virginia","Tazewell",2019,43619,10.4,118.4,79,50.3,31.6,5.4,35.8,21.7,21.8
"5866","Virginia","Virginia Beach",2018,76520,9,55.6,93.2,50.8,20.4,32.5,31.4,7.5,17.6
"5867","Virginia","Virginia Beach",2019,78491,9,55,85.8,50.9,23.1,32.9,30.7,7.3,15.5
"5868","Virginia","Warren",2018,65635,9.3,58.3,86.3,50.1,25.4,9.4,32.1,10.3,20.5
"5869","Virginia","Warren",2019,69878,9.6,71,81.3,50.1,28,9.7,33.2,9.7,19
"5870","Virginia","Washington",2018,45510,9.6,91,85,50.7,26.4,3.2,32.3,15.2,20.8
"5871","Virginia","Washington",2019,52387,9.9,87.7,81.3,50.7,30.2,3.3,35.9,12.3,18.9
"5872","Virginia","Waynesboro",2018,47117,9.8,66.2,86.6,52.3,27.5,18.9,33.8,15.1,20.4
"5873","Virginia","Waynesboro",2019,44619,10,69.2,80.9,52.3,31.9,19.2,35.4,12.3,19.4
"5874","Virginia","Westmoreland",2018,51414,9.8,57.6,86.1,51.1,25.8,30.9,35.4,16.4,19.4
"5875","Virginia","Westmoreland",2019,54885,10.2,58.7,81.1,51,30.9,30.9,35.2,15.9,18.4
"5876","Virginia","Williamsburg",2018,52845,9.3,42.3,95.6,53.9,22.9,26.8,32.9,23,14.5
"5877","Virginia","Williamsburg",2019,56569,9.7,39.8,83.4,53.9,25.8,26.5,33.6,18.2,12.7
"5878","Virginia","Winchester",2018,51456,9.3,57.2,83.1,51,25.1,18.9,32.3,15.3,18.5
"5879","Virginia","Winchester",2019,60254,9.5,70.5,75,50.8,29.3,18.7,34.7,13.3,17
"5880","Virginia","Wise",2018,38045,10.3,134.3,74.8,47.9,31.3,7.4,36.2,25.4,25.3
"5881","Virginia","Wise",2019,42372,10.9,131.6,73.8,47.9,36.7,7.5,39.1,20.4,24.5
"5882","Virginia","Wythe",2018,46345,9.6,87,86,51.2,26.5,5.2,32,15.4,22.3
"5883","Virginia","Wythe",2019,48543,10,104.2,84.2,51.1,31,5.4,34,12.8,20.2
"5884","Virginia","York",2018,86317,8.4,57.5,94.4,50.9,18.8,24.5,26.2,5.5,14.4
"5885","Virginia","York",2019,91535,8.5,54.7,85.6,50.8,23.2,24.8,30,5.1,13.5
"5886","Washington","Adams",2018,52012,10.8,58.6,64.6,49.2,27.3,11.4,36.9,15.6,16.6
"5887","Washington","Adams",2019,53535,10.1,65.1,63.8,48.9,33.3,11.7,38.9,16.8,16.5
"5888","Washington","Asotin",2018,49776,10.8,64.2,90,51.4,19.9,6.8,31.4,14,16.8
"5889","Washington","Asotin",2019,54776,10.9,67.6,87.4,51.2,21,6.9,31.3,13.8,17.4
"5890","Washington","Benton",2018,69212,10.4,59.4,90.1,50,19.2,9.9,35.1,9.8,13.7
"5891","Washington","Benton",2019,72847,10.3,63.7,82.8,50,23.5,10,31.2,10.6,14.4
"5892","Washington","Chelan",2018,57243,10.1,39.8,83.3,49.9,20.5,6.8,35.1,10.9,13.8
"5893","Washington","Chelan",2019,59838,9.6,38,77.5,49.9,22.4,6.8,27.7,12.2,14.9
"5894","Washington","Clallam",2018,57183,10.8,41.2,92.7,50.7,17.8,13.1,30.7,13.3,14.7
"5895","Washington","Clallam",2019,57571,10.5,46.5,87.8,50.7,21.2,13.1,28.5,11.2,14.7
"5896","Washington","Clark",2018,73971,9.9,57.2,92.3,50.6,17.4,13.6,31.8,8.8,14.2
"5897","Washington","Clark",2019,80407,10.3,57.8,84.8,50.6,18.1,14,33.1,9.2,12.8
"5898","Washington","Columbia",2018,53700,10.5,54.5,91.9,50.8,18.5,8.2,29.7,13.3,14.6
"5899","Washington","Columbia",2019,56338,10.5,56.1,86.5,51.1,21.7,8.6,30.6,12.3,16.1
"5900","Washington","Cowlitz",2018,58624,11,66.3,88.5,50.4,19.1,8.9,37.3,12.2,17.1
"5901","Washington","Cowlitz",2019,57316,11.1,68.8,86.6,50.4,22.2,9,36.9,12.6,19.1
"5902","Washington","Douglas",2018,65912,10.2,60.6,81.8,49.4,21.3,7,31,10.4,15.5
"5903","Washington","Douglas",2019,63086,9.8,63.3,77.6,49.2,23.9,7.4,37.4,10.9,15.6
"5904","Washington","Ferry",2018,40468,11.9,67.3,86.1,48.9,21.9,24.1,32.5,17.8,19.4
